title,link,pub_date,cleaned_text,sentiment,Date,Close,High,Low,Open,Volume
Microsoft and Zscaler help organizations implement the Zero Trust model - Microsoft,https://news.google.com/rss/articles/CBMivgFBVV95cUxPeFNlZWs5Ty1yWFRveEhISFkxTVdpcWhfeHpOcjQ3clVTUGtXTU5HNS1tSXl1dVppWGVmRDVkVnpIZ043d0Q2Z29nOXlZNEMzcFN0V05VbGV3am42VDZuOF9GOHRheWtJOVNZQVVTcG5MWF8zZkNMTm8zMm9WVzFCUjlGckpCbkZIS2lkSy1JSHdSZU9vM0VHWnRMaDdDc2FCWU15TTc5YUVEOVdEYzh2MnExdTJ0RnNQa2pZN25n?oc=5,2020-01-23,microsoft zscaler help organization implement zero trust model microsoft,0.743,2020-01-23,293.9757080078125,303.77163710966346,293.5273449078538,301.2568713142937,35380700
Microsoft and Zscaler help organizations implement the Zero Trust model - Microsoft,https://news.google.com/rss/articles/CBMivgFBVV95cUxPeFNlZWs5Ty1yWFRveEhISFkxTVdpcWhfeHpOcjQ3clVTUGtXTU5HNS1tSXl1dVppWGVmRDVkVnpIZ043d0Q2Z29nOXlZNEMzcFN0V05VbGV3am42VDZuOF9GOHRheWtJOVNZQVVTcG5MWF8zZkNMTm8zMm9WVzFCUjlGckpCbkZIS2lkSy1JSHdSZU9vM0VHWnRMaDdDc2FCWU15TTc5YUVEOVdEYzh2MnExdTJ0RnNQa2pZN25n?oc=5,2020-01-23,microsoft zscaler help organization implement zero trust model microsoft,0.743,2020-01-23,287.5815734863281,296.5977390154296,286.7822954571139,295.52554040869245,39175600
Microsoft and Zscaler help organizations implement the Zero Trust model - Microsoft,https://news.google.com/rss/articles/CBMivgFBVV95cUxPeFNlZWs5Ty1yWFRveEhISFkxTVdpcWhfeHpOcjQ3clVTUGtXTU5HNS1tSXl1dVppWGVmRDVkVnpIZ043d0Q2Z29nOXlZNEMzcFN0V05VbGV3am42VDZuOF9GOHRheWtJOVNZQVVTcG5MWF8zZkNMTm8zMm9WVzFCUjlGckpCbkZIS2lkSy1JSHdSZU9vM0VHWnRMaDdDc2FCWU15TTc5YUVEOVdEYzh2MnExdTJ0RnNQa2pZN25n?oc=5,2020-01-23,microsoft zscaler help organization implement zero trust model microsoft,0.743,2020-01-23,278.94610595703125,279.93261912175126,274.05264773773723,276.4358866056374,30628000
Microsoft and Zscaler help organizations implement the Zero Trust model - Microsoft,https://news.google.com/rss/articles/CBMivgFBVV95cUxPeFNlZWs5Ty1yWFRveEhISFkxTVdpcWhfeHpOcjQ3clVTUGtXTU5HNS1tSXl1dVppWGVmRDVkVnpIZ043d0Q2Z29nOXlZNEMzcFN0V05VbGV3am42VDZuOF9GOHRheWtJOVNZQVVTcG5MWF8zZkNMTm8zMm9WVzFCUjlGckpCbkZIS2lkSy1JSHdSZU9vM0VHWnRMaDdDc2FCWU15TTc5YUVEOVdEYzh2MnExdTJ0RnNQa2pZN25n?oc=5,2020-01-23,microsoft zscaler help organization implement zero trust model microsoft,0.743,2020-01-23,302.2216491699219,302.9151233446309,298.4319089346969,302.1727944881102,27110500
Microsoft and Zscaler help organizations implement the Zero Trust model - Microsoft,https://news.google.com/rss/articles/CBMivgFBVV95cUxPeFNlZWs5Ty1yWFRveEhISFkxTVdpcWhfeHpOcjQ3clVTUGtXTU5HNS1tSXl1dVppWGVmRDVkVnpIZ043d0Q2Z29nOXlZNEMzcFN0V05VbGV3am42VDZuOF9GOHRheWtJOVNZQVVTcG5MWF8zZkNMTm8zMm9WVzFCUjlGckpCbkZIS2lkSy1JSHdSZU9vM0VHWnRMaDdDc2FCWU15TTc5YUVEOVdEYzh2MnExdTJ0RnNQa2pZN25n?oc=5,2020-01-23,microsoft zscaler help organization implement zero trust model microsoft,0.743,2020-01-23,271.0637512207031,283.136223111986,270.0674912783745,281.89574937354394,37073900
Azure Security Benchmark—90 security and compliance best practices for your workloads in Azure - Microsoft,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPSW5ZWDZsN1BJV1BySm5vZWdmMXVpZk9OS3ZseVBmVHgtUWt0eDRHbjZrZHVrQXkzWGdCdTRQVE95V0N1T3hHNUI3Sy1rc015T3pUS2JVa0R2eEhhWUsxanJMcTJxUkh6VG92V0hGelFBT2p5ODV4TVpFRXFzV2pSblJpVmhpYTkwUllucUNIaVpadDdHYWJEeVUxQ1dialZJbWRfckVIaHVtV2pyRzZ5YmZrcThtc2hUYmp6a2h1enAyUXVXTENObVc1YVZVN3g3d0E?oc=5,2020-01-23,azure security benchmark—90 security compliance good practice workload azure microsoft,0.0,2020-01-23,307.0174865722656,308.60625606663586,302.05616259037953,305.4579277581573,29386800
Azure Security Benchmark—90 security and compliance best practices for your workloads in Azure - Microsoft,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPSW5ZWDZsN1BJV1BySm5vZWdmMXVpZk9OS3ZseVBmVHgtUWt0eDRHbjZrZHVrQXkzWGdCdTRQVE95V0N1T3hHNUI3Sy1rc015T3pUS2JVa0R2eEhhWUsxanJMcTJxUkh6VG92V0hGelFBT2p5ODV4TVpFRXFzV2pSblJpVmhpYTkwUllucUNIaVpadDdHYWJEeVUxQ1dialZJbWRfckVIaHVtV2pyRzZ5YmZrcThtc2hUYmp6a2h1enAyUXVXTENObVc1YVZVN3g3d0E?oc=5,2020-01-23,azure security benchmark—90 security compliance good practice workload azure microsoft,0.0,2020-01-23,293.9757080078125,303.77163710966346,293.5273449078538,301.2568713142937,35380700
Azure Security Benchmark—90 security and compliance best practices for your workloads in Azure - Microsoft,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPSW5ZWDZsN1BJV1BySm5vZWdmMXVpZk9OS3ZseVBmVHgtUWt0eDRHbjZrZHVrQXkzWGdCdTRQVE95V0N1T3hHNUI3Sy1rc015T3pUS2JVa0R2eEhhWUsxanJMcTJxUkh6VG92V0hGelFBT2p5ODV4TVpFRXFzV2pSblJpVmhpYTkwUllucUNIaVpadDdHYWJEeVUxQ1dialZJbWRfckVIaHVtV2pyRzZ5YmZrcThtc2hUYmp6a2h1enAyUXVXTENObVc1YVZVN3g3d0E?oc=5,2020-01-23,azure security benchmark—90 security compliance good practice workload azure microsoft,0.0,2020-01-23,287.5815734863281,296.5977390154296,286.7822954571139,295.52554040869245,39175600
Azure Security Benchmark—90 security and compliance best practices for your workloads in Azure - Microsoft,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPSW5ZWDZsN1BJV1BySm5vZWdmMXVpZk9OS3ZseVBmVHgtUWt0eDRHbjZrZHVrQXkzWGdCdTRQVE95V0N1T3hHNUI3Sy1rc015T3pUS2JVa0R2eEhhWUsxanJMcTJxUkh6VG92V0hGelFBT2p5ODV4TVpFRXFzV2pSblJpVmhpYTkwUllucUNIaVpadDdHYWJEeVUxQ1dialZJbWRfckVIaHVtV2pyRzZ5YmZrcThtc2hUYmp6a2h1enAyUXVXTENObVc1YVZVN3g3d0E?oc=5,2020-01-23,azure security benchmark—90 security compliance good practice workload azure microsoft,0.0,2020-01-23,278.94610595703125,279.93261912175126,274.05264773773723,276.4358866056374,30628000
Azure Security Benchmark—90 security and compliance best practices for your workloads in Azure - Microsoft,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPSW5ZWDZsN1BJV1BySm5vZWdmMXVpZk9OS3ZseVBmVHgtUWt0eDRHbjZrZHVrQXkzWGdCdTRQVE95V0N1T3hHNUI3Sy1rc015T3pUS2JVa0R2eEhhWUsxanJMcTJxUkh6VG92V0hGelFBT2p5ODV4TVpFRXFzV2pSblJpVmhpYTkwUllucUNIaVpadDdHYWJEeVUxQ1dialZJbWRfckVIaHVtV2pyRzZ5YmZrcThtc2hUYmp6a2h1enAyUXVXTENObVc1YVZVN3g3d0E?oc=5,2020-01-23,azure security benchmark—90 security compliance good practice workload azure microsoft,0.0,2020-01-23,302.2216491699219,302.9151233446309,298.4319089346969,302.1727944881102,27110500
Azure Security Benchmark—90 security and compliance best practices for your workloads in Azure - Microsoft,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPSW5ZWDZsN1BJV1BySm5vZWdmMXVpZk9OS3ZseVBmVHgtUWt0eDRHbjZrZHVrQXkzWGdCdTRQVE95V0N1T3hHNUI3Sy1rc015T3pUS2JVa0R2eEhhWUsxanJMcTJxUkh6VG92V0hGelFBT2p5ODV4TVpFRXFzV2pSblJpVmhpYTkwUllucUNIaVpadDdHYWJEeVUxQ1dialZJbWRfckVIaHVtV2pyRzZ5YmZrcThtc2hUYmp6a2h1enAyUXVXTENObVc1YVZVN3g3d0E?oc=5,2020-01-23,azure security benchmark—90 security compliance good practice workload azure microsoft,0.0,2020-01-23,271.0637512207031,283.136223111986,270.0674912783745,281.89574937354394,37073900
Debug z-index stacking content with 3D View in the Microsoft Edge DevTools - Windows Blog,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQX0FDdTZhZTZVUFpuaERtZVdVWnR0YWtwNFA4b1laRE8xZzJabGcyVjJEc21EZ2o2WWpHZHBPRFVzR0JuUVM0dUJ3X2xJSGYtbkJpdTBkbGc3VnVjcWFPdW1US241WU9NWGFYYjlRSFlrcDBsVTdyNFMwZ1dnbFZPMi0zSmFMRjZwcVU4?oc=5,2020-01-23,debug z index stacking content 3d view microsoft edge devtool window blog,0.25,2020-01-23,307.0174865722656,308.60625606663586,302.05616259037953,305.4579277581573,29386800
Debug z-index stacking content with 3D View in the Microsoft Edge DevTools - Windows Blog,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQX0FDdTZhZTZVUFpuaERtZVdVWnR0YWtwNFA4b1laRE8xZzJabGcyVjJEc21EZ2o2WWpHZHBPRFVzR0JuUVM0dUJ3X2xJSGYtbkJpdTBkbGc3VnVjcWFPdW1US241WU9NWGFYYjlRSFlrcDBsVTdyNFMwZ1dnbFZPMi0zSmFMRjZwcVU4?oc=5,2020-01-23,debug z index stacking content 3d view microsoft edge devtool window blog,0.25,2020-01-23,293.9757080078125,303.77163710966346,293.5273449078538,301.2568713142937,35380700
Debug z-index stacking content with 3D View in the Microsoft Edge DevTools - Windows Blog,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQX0FDdTZhZTZVUFpuaERtZVdVWnR0YWtwNFA4b1laRE8xZzJabGcyVjJEc21EZ2o2WWpHZHBPRFVzR0JuUVM0dUJ3X2xJSGYtbkJpdTBkbGc3VnVjcWFPdW1US241WU9NWGFYYjlRSFlrcDBsVTdyNFMwZ1dnbFZPMi0zSmFMRjZwcVU4?oc=5,2020-01-23,debug z index stacking content 3d view microsoft edge devtool window blog,0.25,2020-01-23,287.5815734863281,296.5977390154296,286.7822954571139,295.52554040869245,39175600
Debug z-index stacking content with 3D View in the Microsoft Edge DevTools - Windows Blog,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQX0FDdTZhZTZVUFpuaERtZVdVWnR0YWtwNFA4b1laRE8xZzJabGcyVjJEc21EZ2o2WWpHZHBPRFVzR0JuUVM0dUJ3X2xJSGYtbkJpdTBkbGc3VnVjcWFPdW1US241WU9NWGFYYjlRSFlrcDBsVTdyNFMwZ1dnbFZPMi0zSmFMRjZwcVU4?oc=5,2020-01-23,debug z index stacking content 3d view microsoft edge devtool window blog,0.25,2020-01-23,278.94610595703125,279.93261912175126,274.05264773773723,276.4358866056374,30628000
Debug z-index stacking content with 3D View in the Microsoft Edge DevTools - Windows Blog,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQX0FDdTZhZTZVUFpuaERtZVdVWnR0YWtwNFA4b1laRE8xZzJabGcyVjJEc21EZ2o2WWpHZHBPRFVzR0JuUVM0dUJ3X2xJSGYtbkJpdTBkbGc3VnVjcWFPdW1US241WU9NWGFYYjlRSFlrcDBsVTdyNFMwZ1dnbFZPMi0zSmFMRjZwcVU4?oc=5,2020-01-23,debug z index stacking content 3d view microsoft edge devtool window blog,0.25,2020-01-23,302.2216491699219,302.9151233446309,298.4319089346969,302.1727944881102,27110500
Debug z-index stacking content with 3D View in the Microsoft Edge DevTools - Windows Blog,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQX0FDdTZhZTZVUFpuaERtZVdVWnR0YWtwNFA4b1laRE8xZzJabGcyVjJEc21EZ2o2WWpHZHBPRFVzR0JuUVM0dUJ3X2xJSGYtbkJpdTBkbGc3VnVjcWFPdW1US241WU9NWGFYYjlRSFlrcDBsVTdyNFMwZ1dnbFZPMi0zSmFMRjZwcVU4?oc=5,2020-01-23,debug z index stacking content 3d view microsoft edge devtool window blog,0.25,2020-01-23,271.0637512207031,283.136223111986,270.0674912783745,281.89574937354394,37073900
"Bett 2020: Students will use tech to embrace seamless learning, says Microsoft’s Anthony Salcito - Microsoft",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPbWdLMDhhb2FXTjg1SWxNOVdrUEU5UVdLckR4RHNKRmFoa3JoV2xUV002TS10Z25XUTRHcExDWU1GUWlCLW9hN2RtdWdpSlZCcDJ5Q3FFVzFTRFl4R0ZpZTZDZjZzOHFmc0NiQmtvRHFhS1hMUldMYTRMYzZia2ZMdktBYUZuUFpGdHp4VE9HdmM5cElrRjU1NVdPVC0tcWNnVl9lVlFVQ2YybWRhNlBXRERoMkpveXBTWnpEZzBiQzNaMkZ6MGFNUkVKa1FUU2FI?oc=5,2020-01-23,bett 2020 student use tech embrace seamless learning say microsoft anthony salcito microsoft,0.0,2020-01-23,307.0174865722656,308.60625606663586,302.05616259037953,305.4579277581573,29386800
"Bett 2020: Students will use tech to embrace seamless learning, says Microsoft’s Anthony Salcito - Microsoft",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPbWdLMDhhb2FXTjg1SWxNOVdrUEU5UVdLckR4RHNKRmFoa3JoV2xUV002TS10Z25XUTRHcExDWU1GUWlCLW9hN2RtdWdpSlZCcDJ5Q3FFVzFTRFl4R0ZpZTZDZjZzOHFmc0NiQmtvRHFhS1hMUldMYTRMYzZia2ZMdktBYUZuUFpGdHp4VE9HdmM5cElrRjU1NVdPVC0tcWNnVl9lVlFVQ2YybWRhNlBXRERoMkpveXBTWnpEZzBiQzNaMkZ6MGFNUkVKa1FUU2FI?oc=5,2020-01-23,bett 2020 student use tech embrace seamless learning say microsoft anthony salcito microsoft,0.0,2020-01-23,293.9757080078125,303.77163710966346,293.5273449078538,301.2568713142937,35380700
"Bett 2020: Students will use tech to embrace seamless learning, says Microsoft’s Anthony Salcito - Microsoft",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPbWdLMDhhb2FXTjg1SWxNOVdrUEU5UVdLckR4RHNKRmFoa3JoV2xUV002TS10Z25XUTRHcExDWU1GUWlCLW9hN2RtdWdpSlZCcDJ5Q3FFVzFTRFl4R0ZpZTZDZjZzOHFmc0NiQmtvRHFhS1hMUldMYTRMYzZia2ZMdktBYUZuUFpGdHp4VE9HdmM5cElrRjU1NVdPVC0tcWNnVl9lVlFVQ2YybWRhNlBXRERoMkpveXBTWnpEZzBiQzNaMkZ6MGFNUkVKa1FUU2FI?oc=5,2020-01-23,bett 2020 student use tech embrace seamless learning say microsoft anthony salcito microsoft,0.0,2020-01-23,287.5815734863281,296.5977390154296,286.7822954571139,295.52554040869245,39175600
"Bett 2020: Students will use tech to embrace seamless learning, says Microsoft’s Anthony Salcito - Microsoft",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPbWdLMDhhb2FXTjg1SWxNOVdrUEU5UVdLckR4RHNKRmFoa3JoV2xUV002TS10Z25XUTRHcExDWU1GUWlCLW9hN2RtdWdpSlZCcDJ5Q3FFVzFTRFl4R0ZpZTZDZjZzOHFmc0NiQmtvRHFhS1hMUldMYTRMYzZia2ZMdktBYUZuUFpGdHp4VE9HdmM5cElrRjU1NVdPVC0tcWNnVl9lVlFVQ2YybWRhNlBXRERoMkpveXBTWnpEZzBiQzNaMkZ6MGFNUkVKa1FUU2FI?oc=5,2020-01-23,bett 2020 student use tech embrace seamless learning say microsoft anthony salcito microsoft,0.0,2020-01-23,278.94610595703125,279.93261912175126,274.05264773773723,276.4358866056374,30628000
"Bett 2020: Students will use tech to embrace seamless learning, says Microsoft’s Anthony Salcito - Microsoft",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPbWdLMDhhb2FXTjg1SWxNOVdrUEU5UVdLckR4RHNKRmFoa3JoV2xUV002TS10Z25XUTRHcExDWU1GUWlCLW9hN2RtdWdpSlZCcDJ5Q3FFVzFTRFl4R0ZpZTZDZjZzOHFmc0NiQmtvRHFhS1hMUldMYTRMYzZia2ZMdktBYUZuUFpGdHp4VE9HdmM5cElrRjU1NVdPVC0tcWNnVl9lVlFVQ2YybWRhNlBXRERoMkpveXBTWnpEZzBiQzNaMkZ6MGFNUkVKa1FUU2FI?oc=5,2020-01-23,bett 2020 student use tech embrace seamless learning say microsoft anthony salcito microsoft,0.0,2020-01-23,302.2216491699219,302.9151233446309,298.4319089346969,302.1727944881102,27110500
"Bett 2020: Students will use tech to embrace seamless learning, says Microsoft’s Anthony Salcito - Microsoft",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPbWdLMDhhb2FXTjg1SWxNOVdrUEU5UVdLckR4RHNKRmFoa3JoV2xUV002TS10Z25XUTRHcExDWU1GUWlCLW9hN2RtdWdpSlZCcDJ5Q3FFVzFTRFl4R0ZpZTZDZjZzOHFmc0NiQmtvRHFhS1hMUldMYTRMYzZia2ZMdktBYUZuUFpGdHp4VE9HdmM5cElrRjU1NVdPVC0tcWNnVl9lVlFVQ2YybWRhNlBXRERoMkpveXBTWnpEZzBiQzNaMkZ6MGFNUkVKa1FUU2FI?oc=5,2020-01-23,bett 2020 student use tech embrace seamless learning say microsoft anthony salcito microsoft,0.0,2020-01-23,271.0637512207031,283.136223111986,270.0674912783745,281.89574937354394,37073900
"Microsoft launches new AI for Good program, AI for Health, to accelerate global health initiatives - Microsoft",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPZkYzb0dHQmlrMzJXZXN6Y19QUGpRVERGZTFuXzlIZ3BwOFN5T3R0U1R2UXRjWldVWURhWkdUc2dWb19fVXdMamRkMGZLZ3NKYktUcUFueE5jWlVWcGlNaXdySEVDcnhFY0ZRaWo5MGJzQVdXeFpCN01fV3hXd1N5bGs4TE5TYmc3S25xRW8xSEFvd25UdDhzZEhkbkZpT1hjTVJhZVBvUEhnNldrWGxudlQ2dkktUWpzNDRtcGJpdG5KRDNnQVdJUnNsWG1kSnlrbTFjdGhKeTE?oc=5,2020-01-29,microsoft launch new ai good program ai health accelerate global health initiative microsoft,0.4404,2020-01-29,310.2242736816406,315.23435118208636,309.0643539411439,311.5889061383013,34372200
"Microsoft launches new AI for Good program, AI for Health, to accelerate global health initiatives - Microsoft",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPZkYzb0dHQmlrMzJXZXN6Y19QUGpRVERGZTFuXzlIZ3BwOFN5T3R0U1R2UXRjWldVWURhWkdUc2dWb19fVXdMamRkMGZLZ3NKYktUcUFueE5jWlVWcGlNaXdySEVDcnhFY0ZRaWo5MGJzQVdXeFpCN01fV3hXd1N5bGs4TE5TYmc3S25xRW8xSEFvd25UdDhzZEhkbkZpT1hjTVJhZVBvUEhnNldrWGxudlQ2dkktUWpzNDRtcGJpdG5KRDNnQVdJUnNsWG1kSnlrbTFjdGhKeTE?oc=5,2020-01-29,microsoft launch new ai good program ai health accelerate global health initiative microsoft,0.4404,2020-01-29,294.9991760253906,301.9684221862575,294.112176732755,296.38329232994903,42333200
"Microsoft launches new AI for Good program, AI for Health, to accelerate global health initiatives - Microsoft",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPZkYzb0dHQmlrMzJXZXN6Y19QUGpRVERGZTFuXzlIZ3BwOFN5T3R0U1R2UXRjWldVWURhWkdUc2dWb19fVXdMamRkMGZLZ3NKYktUcUFueE5jWlVWcGlNaXdySEVDcnhFY0ZRaWo5MGJzQVdXeFpCN01fV3hXd1N5bGs4TE5TYmc3S25xRW8xSEFvd25UdDhzZEhkbkZpT1hjTVJhZVBvUEhnNldrWGxudlQ2dkktUWpzNDRtcGJpdG5KRDNnQVdJUnNsWG1kSnlrbTFjdGhKeTE?oc=5,2020-01-29,microsoft launch new ai good program ai health accelerate global health initiative microsoft,0.4404,2020-01-29,300.4673767089844,300.68181642728484,287.0064878251391,292.6403716101844,49743700
"Microsoft launches new AI for Good program, AI for Health, to accelerate global health initiatives - Microsoft",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPZkYzb0dHQmlrMzJXZXN6Y19QUGpRVERGZTFuXzlIZ3BwOFN5T3R0U1R2UXRjWldVWURhWkdUc2dWb19fVXdMamRkMGZLZ3NKYktUcUFueE5jWlVWcGlNaXdySEVDcnhFY0ZRaWo5MGJzQVdXeFpCN01fV3hXd1N5bGs4TE5TYmc3S25xRW8xSEFvd25UdDhzZEhkbkZpT1hjTVJhZVBvUEhnNldrWGxudlQ2dkktUWpzNDRtcGJpdG5KRDNnQVdJUnNsWG1kSnlrbTFjdGhKeTE?oc=5,2020-01-29,microsoft launch new ai good program ai health accelerate global health initiative microsoft,0.4404,2020-01-29,288.3520202636719,288.7329318263678,282.63810836228123,286.4669268253734,30816600
"Microsoft launches new AI for Good program, AI for Health, to accelerate global health initiatives - Microsoft",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPZkYzb0dHQmlrMzJXZXN6Y19QUGpRVERGZTFuXzlIZ3BwOFN5T3R0U1R2UXRjWldVWURhWkdUc2dWb19fVXdMamRkMGZLZ3NKYktUcUFueE5jWlVWcGlNaXdySEVDcnhFY0ZRaWo5MGJzQVdXeFpCN01fV3hXd1N5bGs4TE5TYmc3S25xRW8xSEFvd25UdDhzZEhkbkZpT1hjTVJhZVBvUEhnNldrWGxudlQ2dkktUWpzNDRtcGJpdG5KRDNnQVdJUnNsWG1kSnlrbTFjdGhKeTE?oc=5,2020-01-29,microsoft launch new ai good program ai health accelerate global health initiative microsoft,0.4404,2020-01-29,292.2003173828125,293.15752930198056,288.03941288243874,291.936609418783,28351200
"Microsoft launches new AI for Good program, AI for Health, to accelerate global health initiatives - Microsoft",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPZkYzb0dHQmlrMzJXZXN6Y19QUGpRVERGZTFuXzlIZ3BwOFN5T3R0U1R2UXRjWldVWURhWkdUc2dWb19fVXdMamRkMGZLZ3NKYktUcUFueE5jWlVWcGlNaXdySEVDcnhFY0ZRaWo5MGJzQVdXeFpCN01fV3hXd1N5bGs4TE5TYmc3S25xRW8xSEFvd25UdDhzZEhkbkZpT1hjTVJhZVBvUEhnNldrWGxudlQ2dkktUWpzNDRtcGJpdG5KRDNnQVdJUnNsWG1kSnlrbTFjdGhKeTE?oc=5,2020-01-29,microsoft launch new ai good program ai health accelerate global health initiative microsoft,0.4404,2020-01-29,296.986328125,297.9044622950432,291.81938664594713,292.82542347385197,27599700
"Microsoft launches new AI for Good program, AI for Health, to accelerate global health initiatives - Microsoft",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPZkYzb0dHQmlrMzJXZXN6Y19QUGpRVERGZTFuXzlIZ3BwOFN5T3R0U1R2UXRjWldVWURhWkdUc2dWb19fVXdMamRkMGZLZ3NKYktUcUFueE5jWlVWcGlNaXdySEVDcnhFY0ZRaWo5MGJzQVdXeFpCN01fV3hXd1N5bGs4TE5TYmc3S25xRW8xSEFvd25UdDhzZEhkbkZpT1hjTVJhZVBvUEhnNldrWGxudlQ2dkktUWpzNDRtcGJpdG5KRDNnQVdJUnNsWG1kSnlrbTFjdGhKeTE?oc=5,2020-01-29,microsoft launch new ai good program ai health accelerate global health initiative microsoft,0.4404,2020-01-29,263.2303771972656,267.3815055946251,258.9034434569056,265.3694316266322,39336400
"Microsoft launches new AI for Good program, AI for Health, to accelerate global health initiatives - Microsoft",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPZkYzb0dHQmlrMzJXZXN6Y19QUGpRVERGZTFuXzlIZ3BwOFN5T3R0U1R2UXRjWldVWURhWkdUc2dWb19fVXdMamRkMGZLZ3NKYktUcUFueE5jWlVWcGlNaXdySEVDcnhFY0ZRaWo5MGJzQVdXeFpCN01fV3hXd1N5bGs4TE5TYmc3S25xRW8xSEFvd25UdDhzZEhkbkZpT1hjTVJhZVBvUEhnNldrWGxudlQ2dkktUWpzNDRtcGJpdG5KRDNnQVdJUnNsWG1kSnlrbTFjdGhKeTE?oc=5,2020-01-29,microsoft launch new ai good program ai health accelerate global health initiative microsoft,0.4404,2020-01-29,247.25901794433594,253.11351453155893,241.26747535197094,251.8407822941392,39199300
Using AI to advance the health of people and communities around the world - Microsoft,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQMzc2MVMwdThzazB3ZjZnc2QwWlNCVF95UXRNeVpvWm16b2dCSllOYmJsekgxbWR2WnRJUkZIRl8wQWdJTDhZQ1REdTR2azNuSlhsZzFBdERoWTRpTmYyajJUS3RRenhlU2J1NnpLSl9peHVWbTBQYkY4MTRoMlpNSjJvVlQxNnBIQVY4?oc=5,2020-01-29,ai advance health people community world microsoft,0.0,2020-01-29,310.2242736816406,315.23435118208636,309.0643539411439,311.5889061383013,34372200
Using AI to advance the health of people and communities around the world - Microsoft,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQMzc2MVMwdThzazB3ZjZnc2QwWlNCVF95UXRNeVpvWm16b2dCSllOYmJsekgxbWR2WnRJUkZIRl8wQWdJTDhZQ1REdTR2azNuSlhsZzFBdERoWTRpTmYyajJUS3RRenhlU2J1NnpLSl9peHVWbTBQYkY4MTRoMlpNSjJvVlQxNnBIQVY4?oc=5,2020-01-29,ai advance health people community world microsoft,0.0,2020-01-29,294.9991760253906,301.9684221862575,294.112176732755,296.38329232994903,42333200
Using AI to advance the health of people and communities around the world - Microsoft,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQMzc2MVMwdThzazB3ZjZnc2QwWlNCVF95UXRNeVpvWm16b2dCSllOYmJsekgxbWR2WnRJUkZIRl8wQWdJTDhZQ1REdTR2azNuSlhsZzFBdERoWTRpTmYyajJUS3RRenhlU2J1NnpLSl9peHVWbTBQYkY4MTRoMlpNSjJvVlQxNnBIQVY4?oc=5,2020-01-29,ai advance health people community world microsoft,0.0,2020-01-29,300.4673767089844,300.68181642728484,287.0064878251391,292.6403716101844,49743700
Using AI to advance the health of people and communities around the world - Microsoft,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQMzc2MVMwdThzazB3ZjZnc2QwWlNCVF95UXRNeVpvWm16b2dCSllOYmJsekgxbWR2WnRJUkZIRl8wQWdJTDhZQ1REdTR2azNuSlhsZzFBdERoWTRpTmYyajJUS3RRenhlU2J1NnpLSl9peHVWbTBQYkY4MTRoMlpNSjJvVlQxNnBIQVY4?oc=5,2020-01-29,ai advance health people community world microsoft,0.0,2020-01-29,288.3520202636719,288.7329318263678,282.63810836228123,286.4669268253734,30816600
Using AI to advance the health of people and communities around the world - Microsoft,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQMzc2MVMwdThzazB3ZjZnc2QwWlNCVF95UXRNeVpvWm16b2dCSllOYmJsekgxbWR2WnRJUkZIRl8wQWdJTDhZQ1REdTR2azNuSlhsZzFBdERoWTRpTmYyajJUS3RRenhlU2J1NnpLSl9peHVWbTBQYkY4MTRoMlpNSjJvVlQxNnBIQVY4?oc=5,2020-01-29,ai advance health people community world microsoft,0.0,2020-01-29,292.2003173828125,293.15752930198056,288.03941288243874,291.936609418783,28351200
