title,link,pub_date
Power Automate + Adaptive Cards introduces business form scenarios on Microsoft Teams - Microsoft,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPNExfRUJnUXRXamxUYmd1MEg5S1B5ZzRxLVk3SE0yYU1RbnRIUVVDUXpvODJBSllEUURhalpQUl9vUGxvcGZoZENlQk50VXZIbnYtTWZfVHl6V3ZURVNpekJXMjYtMnZRd3BGbWFEVW5DdTJSMXJiV2MyY0pGaGlwd0EzZnZIdUxGb0owbjVPbGJwbnVfbDQxQXdCbG5BR25HcFpyd1lmTUZPb1VQUjZ3R1JERHVxbFVkb2hHd05sZm1zc25XeUNJUmxWUjdhay1sclZDRExodzN2ajY4TFZjekItdV8tdw?oc=5,"Fri, 10 Jan 2020 08:00:00 GMT"
Chromium-Based Microsoft Edge Hits a Release Milestone - Redmond Channel Partner,https://news.google.com/rss/articles/CBMifkFVX3lxTE5GcnNETDQ0bjFXNEZrYXl3bEpRdy14bng4cnRFOWFkVk5mOVpUS3RTaEl4MDJYQ09pUE51d2hiRmxQQ3ZENTFEU19HRzE0cWlEWVIyaWhtcGFrUGJ3bVN5eVl0c0dEd2dNOG5lbWRoNHdrUVJNS1BMaTgtX1dtdw?oc=5,"Thu, 16 Jan 2020 08:00:00 GMT"
"[Woman in Tech] As Principal Group Engineer Manager at Microsoft, Padma Priya Gaggara’s aim is to drive new technologies and build a great team of engineers - YourStory",https://news.google.com/rss/articles/CBMingFBVV95cUxNZUppRzVqbU45d3B4SmlVb1ZQOHNaSlNhNkpLNG8tT2t0Z05tWmtlUmFfNEYzUkhxNklzd2lOQ0MtZXVZM3NnUEsyTFQwNzRIWkZyODJiaWppYWRxb1ZDZnJYX1hReE9XcEYyYVNIbkZDWUZFYkNyMlljdUVzLVMtN1FydUp0U3hXZTdJZGNJSzhjYzN2TzItOTdSemZPZw?oc=5,"Wed, 15 Jan 2020 08:00:00 GMT"
ŠKODA AUTO speeds up its digital transformation with AccelerateIT and Microsoft - ŠKODA Storyboard,https://news.google.com/rss/articles/CBMiywFBVV95cUxNazFEaWlVaDZ3NWtvR00zUlNGbjA1NmplNVVIOEFKaUlpZmdYQWFjaUU0ZDc0TWE5dHFIZTZBVE5ZUFB6aVBQVTJkZWlTY2E0eUk0WnlHMllIUXlSelVYRk5YR2lLNl9CSy1VU2F3aGtDb2VJWlBuUXhfTUlQZVBjMmJfWEVFbEV0TUlJWURIWUtFTXhPLUZBUmllTmRReGo1ejNNbktlbFpkd1BZU1RjNklZa194Y0s2bkFoXzhCV3I4dC1Fc0drbmhMUQ?oc=5,"Sun, 26 Jan 2020 08:00:00 GMT"
Microsoft Investigator Fellows use Microsoft Azure to boost work - Microsoft,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPNG1EaUE2RWxJX2VYMWNiYklTYkI1dk9rZXFaUXk5MnFCdTlhR1ZSUXZDZGtTVEFaNU1CU2JYYXFmOFR1aFJHdm9ac250SkRCdHJ3TWQ3VlB4TnRJVXA3LThGVVpoT3lZaVduMzRoS0RuaHk3ODc0Mm12MmFEMmxKdU9sSzJFSi0xZllKcXhRU1lHaHlrUFcyeGpOWXNNbE8wTFA3UEt6YnY3SDh2RngxVzExcTNncllITnFBZzBDRlduRzAxOHdvNVFUUTVHV0R3Q2xzaURVU1pJUnFCOHdr?oc=5,"Tue, 28 Jan 2020 08:00:00 GMT"
Azure IoT improves pharmaceutical sample management and medication adherence - Microsoft,https://news.google.com/rss/articles/CBMitwFBVV95cUxNRzN0SGVHYk54SmVWWk1XTGVWb2d0VWl3OC0zMFZPVkFmN0NWM2ZXNzVGN01EWGcwaTdabHBBX19xY21GQ3dvYTNqU1lWdUliM1E1SHpQaXNxVUtDUzRnd2RMcnpqZklDdF9KY3d3UnE5RmR2czhQZDNqdzNHX2gxTG1NNlVtVDhoRHBXZEN4cEVfOUNrT2JGMzdoVU5iMDBXY0F2YzJqR0VMdFBiNHBIMS1PVGNWVnM?oc=5,"Tue, 28 Jan 2020 08:00:00 GMT"
Azure Cost Management updates – January 2020 - Microsoft,https://news.google.com/rss/articles/CBMiigFBVV95cUxNdmdxSlJtVXBvZ1gwWTBSZkgyMDJGMGxkdWJMUUpQUHJOUXhJLWJ1SV9lcUItcmZ4MENkSWtrT3BnUzh4ZHRCS1NZRnZyZmE2QkpvT3lRLUZrY2lwR0s2cE5jWFN1VmV1cVlrN2RNZXV5N0ZLa2dHTzVBVWZVc0RZYzRyemlOaElUV0E?oc=5,"Tue, 28 Jan 2020 08:00:00 GMT"
Microsoft will be carbon negative by 2030 - Microsoft,https://news.google.com/rss/articles/CBMimwFBVV95cUxPYkNNRHRXYXNncm03XzV4NzFDVHJ2WDd0MnZ5UzZJbEp2dTFCMWRVdGNLYVduLVhCZjg1OGo2N29PY1VnSTROb3Zhbjd1ZVc5R0pTZ0c0bGdHWnFZYXh5bURjLXJ0bExZaFJ4Um5WNE1yMGNFQnJERUFGbzVrdUdlalpJdHd1dUgybVpjS2JNa25XeHJ6NFV3MDBJaw?oc=5,"Thu, 16 Jan 2020 08:00:00 GMT"
Microsoft Security Shocker As 250 Million Customer Records Exposed Online - Forbes,https://news.google.com/rss/articles/CBMixAFBVV95cUxQTzVJMmN0c2hOc3JjREpxaUxuSE13bWtOcEdvWFdFRjFTZ0Z4ZTVPZ3VWMURySU5UcjV4RThGZHNTRF9JbTdkRmQ4aGJaU1FPZ3I0QjRvRTg1YXlZRkx4b0NOTFd4UjQ3REtMdWpxM1R5OWZkZFZ0ZW5nbDZhMHZyUWRzWHY1WXRQZTlNN0ROMjd4ZmU5aFlIMjJYRmZ3ZFNTaUpOYmpYcFdCTEEtQmpOdFRXUzBJRXRlR2NhaWl6UUpscDV5?oc=5,"Wed, 22 Jan 2020 08:00:00 GMT"
Microsoft Compliance Score helps address the ever-changing data privacy landscape - Microsoft,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOWTFBdUx5RmVYNU83WV81QmE1S3YyUllBMjM5U19nTTJleW5qUlhBcnJNSFlTTkRYSlpQNW14ejJaNVVPc2ZyT3dEdmVMNG9BaGtrNXptck9ORFgtMkgxamRTMnphcTBMRVM0b25OYjRLZXN0bm1kcDNzN054czZDTEdsQ0NuU2MyTVVsSnQ4UUl6Qll4YlE0ajI3em1jRGJ4NjJtTkFFbUE2ZkdrOUt4bTNGNnlyTGdqUXZfbkpsSkt6Y2FQRXctTA?oc=5,"Mon, 27 Jan 2020 08:00:00 GMT"
